evl_log;evl_severity;evl_source;evl_category;evl_event_id;evl_user;evl_computer;evl_description;export;ID;evl_time_stamp
Security            ;0         ;Microsoft-Windows-S ;Special Logon       ;4672                ;N/A                           ;NODASQL.ad.localdomain        ;Special privileges assigned to new logon.Subject:Security ID:S-1-5-21-4056369630-546289722-1810024282-1138Account Name:nmsaduse ;1;4A8D7C51-1074-E611-A776-000C291362B7;9/6/2016 10:59:55 AM          
Security            ;0         ;Microsoft-Windows-S ;Logon               ;4624                ;N/A                           ;NODASQL.ad.localdomain        ;An account was successfully logged on.Subject:Security ID:S-1-0-0Account Name:-Account Domain:-Logon ID:0x0Logon Type:3New Logo ;1;4C8D7C51-1074-E611-A776-000C291362B7;9/6/2016 10:59:55 AM          
Security            ;0         ;Microsoft-Windows-S ;Logoff              ;4634                ;N/A                           ;NODASQL.ad.localdomain        ;An account was logged off.Subject:Security ID:S-1-5-21-4056369630-546289722-1810024282-1138Account Name:nmsaduserAccount Domain ;1;5A5C6563-1074-E611-A776-000C291362B7;9/6/2016 11:00:14 AM          
Security            ;0         ;Microsoft-Windows-S ;Logoff              ;4634                ;N/A                           ;NODASQL.ad.localdomain        ;An account was logged off.Subject:Security ID:S-1-5-21-4056369630-546289722-1810024282-1138Account Name:nmsaduserAccount Domain ;1;5C5C6563-1074-E611-A776-000C291362B7;9/6/2016 11:00:14 AM          
Security            ;0         ;Microsoft-Windows-S ;Logoff              ;4634                ;N/A                           ;NODASQL.ad.localdomain        ;An account was logged off.Subject:Security ID:S-1-5-21-4056369630-546289722-1810024282-1138Account Name:nmsaduserAccount Domain ;1;5E5C6563-1074-E611-A776-000C291362B7;9/6/2016 11:00:14 AM          
Security            ;0         ;Microsoft-Windows-S ;Logoff              ;4634                ;N/A                           ;NODASQL.ad.localdomain        ;An account was logged off.Subject:Security ID:S-1-5-21-4056369630-546289722-1810024282-1138Account Name:nmsaduserAccount Domain ;1;605C6563-1074-E611-A776-000C291362B7;9/6/2016 11:00:14 AM          
Security            ;0         ;Microsoft-Windows-S ;Logoff              ;4634                ;N/A                           ;NODASQL.ad.localdomain        ;An account was logged off.Subject:Security ID:S-1-5-21-4056369630-546289722-1810024282-1138Account Name:nmsaduserAccount Domain ;1;625C6563-1074-E611-A776-000C291362B7;9/6/2016 11:00:14 AM          
Security            ;0         ;Microsoft-Windows-S ;Logoff              ;4634                ;N/A                           ;NODASQL.ad.localdomain        ;An account was logged off.Subject:Security ID:S-1-5-21-4056369630-546289722-1810024282-1138Account Name:nmsaduserAccount Domain ;1;67704975-1074-E611-A776-000C291362B7;9/6/2016 11:00:43 AM          
Security            ;0         ;Microsoft-Windows-S ;Logoff              ;4634                ;N/A                           ;NODASQL.ad.localdomain        ;An account was logged off.Subject:Security ID:S-1-5-21-4056369630-546289722-1810024282-1138Account Name:nmsaduserAccount Domain ;1;69704975-1074-E611-A776-000C291362B7;9/6/2016 11:00:43 AM          
Security            ;0         ;Microsoft-Windows-S ;Logon               ;4648                ;N/A                           ;NODASQL.ad.localdomain        ;A logon was attempted using explicit credentials.Subject:Security ID:S-1-5-18Account Name:NODASQL$Account Domain:ADLogon ID:0x3 ;1;6B704975-1074-E611-A776-000C291362B7;9/6/2016 11:00:45 AM          
Security            ;0         ;Microsoft-Windows-S ;Logon               ;4624                ;N/A                           ;NODASQL.ad.localdomain        ;An account was successfully logged on.Subject:Security ID:S-1-5-18Account Name:NODASQL$Account Domain:ADLogon ID:0x3e7Logon Typ ;1;6D704975-1074-E611-A776-000C291362B7;9/6/2016 11:00:45 AM          
Security            ;0         ;Microsoft-Windows-S ;Logoff              ;4634                ;N/A                           ;NODASQL.ad.localdomain        ;An account was logged off.Subject:Security ID:S-1-5-21-4056369630-546289722-1810024282-2649Account Name:nmsdbmonAccount Domain: ;1;6F704975-1074-E611-A776-000C291362B7;9/6/2016 11:00:45 AM          
Security            ;0         ;Microsoft-Windows-S ;Special Logon       ;4672                ;N/A                           ;NODASQL.ad.localdomain        ;Special privileges assigned to new logon.Subject:Security ID:S-1-5-21-4056369630-546289722-1810024282-1138Account Name:nmsaduse ;1;71704975-1074-E611-A776-000C291362B7;9/6/2016 11:00:50 AM          
Security            ;0         ;Microsoft-Windows-S ;Logon               ;4624                ;N/A                           ;NODASQL.ad.localdomain        ;An account was successfully logged on.Subject:Security ID:S-1-0-0Account Name:-Account Domain:-Logon ID:0x0Logon Type:3New Logo ;1;73704975-1074-E611-A776-000C291362B7;9/6/2016 11:00:50 AM          
Security            ;0         ;Microsoft-Windows-S ;Logoff              ;4634                ;N/A                           ;NODASQL.ad.localdomain        ;An account was logged off.Subject:Security ID:S-1-5-21-4056369630-546289722-1810024282-1138Account Name:nmsaduserAccount Domain ;1;75704975-1074-E611-A776-000C291362B7;9/6/2016 11:00:50 AM          
Security            ;0         ;Microsoft-Windows-S ;Special Logon       ;4672                ;N/A                           ;NODASQL.ad.localdomain        ;Special privileges assigned to new logon.Subject:Security ID:S-1-5-21-4056369630-546289722-1810024282-1138Account Name:nmsaduse ;1;77704975-1074-E611-A776-000C291362B7;9/6/2016 11:00:50 AM          
Security            ;0         ;Microsoft-Windows-S ;Logon               ;4624                ;N/A                           ;NODASQL.ad.localdomain        ;An account was successfully logged on.Subject:Security ID:S-1-0-0Account Name:-Account Domain:-Logon ID:0x0Logon Type:3New Logo ;1;79704975-1074-E611-A776-000C291362B7;9/6/2016 11:00:50 AM          
Security            ;0         ;Microsoft-Windows-S ;Special Logon       ;4672                ;N/A                           ;NODASQL.ad.localdomain        ;Special privileges assigned to new logon.Subject:Security ID:S-1-5-21-4056369630-546289722-1810024282-1138Account Name:nmsaduse ;1;7B704975-1074-E611-A776-000C291362B7;9/6/2016 11:00:50 AM          
Security            ;0         ;Microsoft-Windows-S ;Logon               ;4624                ;N/A                           ;NODASQL.ad.localdomain        ;An account was successfully logged on.Subject:Security ID:S-1-0-0Account Name:-Account Domain:-Logon ID:0x0Logon Type:3New Logo ;1;7D704975-1074-E611-A776-000C291362B7;9/6/2016 11:00:50 AM          
Security            ;0         ;Microsoft-Windows-S ;Special Logon       ;4672                ;N/A                           ;NODASQL.ad.localdomain        ;Special privileges assigned to new logon.Subject:Security ID:S-1-5-21-4056369630-546289722-1810024282-1138Account Name:nmsaduse ;1;7F704975-1074-E611-A776-000C291362B7;9/6/2016 11:00:50 AM          
Security            ;0         ;Microsoft-Windows-S ;Logon               ;4624                ;N/A                           ;NODASQL.ad.localdomain        ;An account was successfully logged on.Subject:Security ID:S-1-0-0Account Name:-Account Domain:-Logon ID:0x0Logon Type:3New Logo ;1;81704975-1074-E611-A776-000C291362B7;9/6/2016 11:00:50 AM          
Security            ;0         ;Microsoft-Windows-S ;Special Logon       ;4672                ;N/A                           ;NODASQL.ad.localdomain        ;Special privileges assigned to new logon.Subject:Security ID:S-1-5-21-4056369630-546289722-1810024282-1138Account Name:nmsaduse ;1;83704975-1074-E611-A776-000C291362B7;9/6/2016 11:00:50 AM          
Security            ;0         ;Microsoft-Windows-S ;Logon               ;4624                ;N/A                           ;NODASQL.ad.localdomain        ;An account was successfully logged on.Subject:Security ID:S-1-0-0Account Name:-Account Domain:-Logon ID:0x0Logon Type:3New Logo ;1;85704975-1074-E611-A776-000C291362B7;9/6/2016 11:00:50 AM          
Security            ;0         ;Microsoft-Windows-S ;Special Logon       ;4672                ;N/A                           ;NODASQL.ad.localdomain        ;Special privileges assigned to new logon.Subject:Security ID:S-1-5-21-4056369630-546289722-1810024282-1138Account Name:nmsaduse ;1;87704975-1074-E611-A776-000C291362B7;9/6/2016 11:00:50 AM          
Security            ;0         ;Microsoft-Windows-S ;Logon               ;4624                ;N/A                           ;NODASQL.ad.localdomain        ;An account was successfully logged on.Subject:Security ID:S-1-0-0Account Name:-Account Domain:-Logon ID:0x0Logon Type:3New Logo ;1;89704975-1074-E611-A776-000C291362B7;9/6/2016 11:00:50 AM          
Security            ;0         ;Microsoft-Windows-S ;Logoff              ;4634                ;N/A                           ;NODASQL.ad.localdomain        ;An account was logged off.Subject:Security ID:S-1-5-21-4056369630-546289722-1810024282-1138Account Name:nmsaduserAccount Domain ;1;8B704975-1074-E611-A776-000C291362B7;9/6/2016 11:00:55 AM          
Security            ;0         ;Microsoft-Windows-S ;Logoff              ;4634                ;N/A                           ;NODASQL.ad.localdomain        ;An account was logged off.Subject:Security ID:S-1-5-21-4056369630-546289722-1810024282-1138Account Name:nmsaduserAccount Domain ;1;8D704975-1074-E611-A776-000C291362B7;9/6/2016 11:00:55 AM          
Security            ;0         ;Microsoft-Windows-S ;Logoff              ;4634                ;N/A                           ;NODASQL.ad.localdomain        ;An account was logged off.Subject:Security ID:S-1-5-21-4056369630-546289722-1810024282-1138Account Name:nmsaduserAccount Domain ;1;8F704975-1074-E611-A776-000C291362B7;9/6/2016 11:00:55 AM          
Security            ;0         ;Microsoft-Windows-S ;Logoff              ;4634                ;N/A                           ;NODASQL.ad.localdomain        ;An account was logged off.Subject:Security ID:S-1-5-21-4056369630-546289722-1810024282-1138Account Name:nmsaduserAccount Domain ;1;91704975-1074-E611-A776-000C291362B7;9/6/2016 11:00:55 AM          
Security            ;0         ;Microsoft-Windows-S ;Special Logon       ;4672                ;N/A                           ;NODASQL.ad.localdomain        ;Special privileges assigned to new logon.Subject:Security ID:S-1-5-21-4056369630-546289722-1810024282-1138Account Name:nmsaduse ;1;93704975-1074-E611-A776-000C291362B7;9/6/2016 11:00:57 AM          
Security            ;0         ;Microsoft-Windows-S ;Logon               ;4624                ;N/A                           ;NODASQL.ad.localdomain        ;An account was successfully logged on.Subject:Security ID:S-1-0-0Account Name:-Account Domain:-Logon ID:0x0Logon Type:3New Logo ;1;95704975-1074-E611-A776-000C291362B7;9/6/2016 11:00:57 AM          
Security            ;0         ;Microsoft-Windows-S ;Special Logon       ;4672                ;N/A                           ;NODASQL.ad.localdomain        ;Special privileges assigned to new logon.Subject:Security ID:S-1-5-21-4056369630-546289722-1810024282-1138Account Name:nmsaduse ;1;97704975-1074-E611-A776-000C291362B7;9/6/2016 11:00:57 AM          
Security            ;0         ;Microsoft-Windows-S ;Logon               ;4624                ;N/A                           ;NODASQL.ad.localdomain        ;An account was successfully logged on.Subject:Security ID:S-1-0-0Account Name:-Account Domain:-Logon ID:0x0Logon Type:3New Logo ;1;99704975-1074-E611-A776-000C291362B7;9/6/2016 11:00:57 AM          
Security            ;0         ;Microsoft-Windows-S ;Special Logon       ;4672                ;N/A                           ;NODASQL.ad.localdomain        ;Special privileges assigned to new logon.Subject:Security ID:S-1-5-21-4056369630-546289722-1810024282-1138Account Name:nmsaduse ;1;9B704975-1074-E611-A776-000C291362B7;9/6/2016 11:01:06 AM          
Security            ;0         ;Microsoft-Windows-S ;Logon               ;4624                ;N/A                           ;NODASQL.ad.localdomain        ;An account was successfully logged on.Subject:Security ID:S-1-0-0Account Name:-Account Domain:-Logon ID:0x0Logon Type:3New Logo ;1;9D704975-1074-E611-A776-000C291362B7;9/6/2016 11:01:06 AM          
Security            ;0         ;Microsoft-Windows-S ;Logoff              ;4634                ;N/A                           ;NODASQL.ad.localdomain        ;An account was logged off.Subject:Security ID:S-1-5-21-4056369630-546289722-1810024282-1138Account Name:nmsaduserAccount Domain ;1;9F704975-1074-E611-A776-000C291362B7;9/6/2016 11:01:06 AM          
Security            ;0         ;Microsoft-Windows-S ;Special Logon       ;4672                ;N/A                           ;NODASQL.ad.localdomain        ;Special privileges assigned to new logon.Subject:Security ID:S-1-5-21-4056369630-546289722-1810024282-1138Account Name:nmsaduse ;1;A1704975-1074-E611-A776-000C291362B7;9/6/2016 11:01:06 AM          
Security            ;0         ;Microsoft-Windows-S ;Logon               ;4624                ;N/A                           ;NODASQL.ad.localdomain        ;An account was successfully logged on.Subject:Security ID:S-1-0-0Account Name:-Account Domain:-Logon ID:0x0Logon Type:3New Logo ;1;A3704975-1074-E611-A776-000C291362B7;9/6/2016 11:01:06 AM          
Security            ;0         ;Microsoft-Windows-S ;Logoff              ;4634                ;N/A                           ;NODASQL.ad.localdomain        ;An account was logged off.Subject:Security ID:S-1-5-21-4056369630-546289722-1810024282-1138Account Name:nmsaduserAccount Domain ;1;A5704975-1074-E611-A776-000C291362B7;9/6/2016 11:01:06 AM          
Security            ;0         ;Microsoft-Windows-S ;Special Logon       ;4672                ;N/A                           ;NODASQL.ad.localdomain        ;Special privileges assigned to new logon.Subject:Security ID:S-1-5-21-4056369630-546289722-1810024282-1138Account Name:nmsaduse ;1;A7704975-1074-E611-A776-000C291362B7;9/6/2016 11:01:06 AM          
Security            ;0         ;Microsoft-Windows-S ;Logon               ;4624                ;N/A                           ;NODASQL.ad.localdomain        ;An account was successfully logged on.Subject:Security ID:S-1-0-0Account Name:-Account Domain:-Logon ID:0x0Logon Type:3New Logo ;1;A9704975-1074-E611-A776-000C291362B7;9/6/2016 11:01:06 AM          
Security            ;0         ;Microsoft-Windows-S ;Special Logon       ;4672                ;N/A                           ;NODASQL.ad.localdomain        ;Special privileges assigned to new logon.Subject:Security ID:S-1-5-21-4056369630-546289722-1810024282-1138Account Name:nmsaduse ;1;AB704975-1074-E611-A776-000C291362B7;9/6/2016 11:01:06 AM          
Security            ;0         ;Microsoft-Windows-S ;Logon               ;4624                ;N/A                           ;NODASQL.ad.localdomain        ;An account was successfully logged on.Subject:Security ID:S-1-0-0Account Name:-Account Domain:-Logon ID:0x0Logon Type:3New Logo ;1;AD704975-1074-E611-A776-000C291362B7;9/6/2016 11:01:06 AM          
